Program:    MAESPA                                                                          
Control:    &control                                                                        
Trees:      Example trees file.                                                             
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   Example met file (Tumbarumba)                                                   
Water bal.: Example water balance parameters.                                               
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
      1  951    1       0.4779       0.1217       0.0657       0.0444       0.0026       0.0418       3.1287       0.2676       0.4815
      1  952    1       0.5277       0.1312       0.0667       0.0455       0.0026       0.0429       3.2221       0.2742       0.5370
      1  953    1       0.4310       0.1121       0.0796       0.0430       0.0026       0.0404       3.0072       0.2595       0.4393
      1  954    1       0.3328       0.0892       0.0908       0.0390       0.0026       0.0364       2.6295       0.2358       0.3413
      1  955    1       0.3971       0.0987       0.0926       0.0419       0.0026       0.0393       2.6863       0.2536       0.4124
      1  956    1       0.3496       0.0899       0.0913       0.0403       0.0026       0.0377       2.5394       0.2440       0.3621
      1  957    1       0.2768       0.0764       0.1025       0.0369       0.0026       0.0343       2.3258       0.2244       0.2933
      1  958    1       0.4364       0.1120       0.0810       0.0432       0.0026       0.0406       2.9319       0.2609       0.4485
      1  959    1       0.4340       0.1129       0.0804       0.0431       0.0026       0.0405       3.0025       0.2603       0.4440
      1  960    1       0.2904       0.0857       0.0879       0.0367       0.0026       0.0341       2.8534       0.2231       0.2857
      1  961    1       0.4896       0.1243       0.0652       0.0445       0.0026       0.0419       3.2083       0.2681       0.4919
      1 1000    1       0.4238       0.1117       0.0694       0.0426       0.0026       0.0399       3.1529       0.2568       0.4191
      1 1001    1       0.2667       0.0809       0.0888       0.0347       0.0026       0.0321       2.7994       0.2101       0.2602
      1 1002    1       0.4788       0.1213       0.0670       0.0444       0.0026       0.0418       3.1406       0.2675       0.4822
      1 1003    1       0.2842       0.0804       0.0900       0.0365       0.0026       0.0339       2.5752       0.2213       0.2864
      1 1004    1       0.3811       0.1002       0.0853       0.0414       0.0026       0.0387       2.8548       0.2500       0.3875
      1 1005    1       0.3389       0.0903       0.0877       0.0396       0.0026       0.0370       2.6606       0.2397       0.3452
      1 1006    1       0.5190       0.1288       0.0676       0.0453       0.0026       0.0427       3.2072       0.2729       0.5269
      1 1007    1       0.1706       0.0556       0.1115       0.0285       0.0026       0.0259       2.0261       0.1746       0.1861
      1 1008    1       0.5279       0.1314       0.0665       0.0455       0.0026       0.0429       3.2505       0.2740       0.5361
      1 1009    1       0.5106       0.1284       0.0654       0.0451       0.0026       0.0425       3.2616       0.2719       0.5149
      1 1010    1       0.5225       0.1312       0.0650       0.0454       0.0026       0.0428       3.2867       0.2735       0.5282
      1 1049    1       0.4844       0.1237       0.0654       0.0445       0.0026       0.0419       3.2247       0.2683       0.4857
      1 1050    1       0.4808       0.1225       0.0652       0.0443       0.0026       0.0417       3.2027       0.2670       0.4817
      1 1051    1       0.4004       0.1060       0.0754       0.0418       0.0026       0.0392       2.9344       0.2526       0.4033
      1 1052    1       0.4993       0.1249       0.0674       0.0448       0.0026       0.0422       3.1704       0.2702       0.5050
      1 1053    1       0.4550       0.1157       0.0747       0.0438       0.0026       0.0412       3.0406       0.2644       0.4620
      1 1054    1       0.2588       0.0737       0.0961       0.0354       0.0026       0.0328       2.3628       0.2149       0.2671
      1 1055    1       0.4212       0.1094       0.0839       0.0429       0.0026       0.0403       2.9072       0.2588       0.4339
      1 1056    1       0.4935       0.1237       0.0678       0.0447       0.0026       0.0421       3.1586       0.2695       0.4987
      1 1057    1       0.3751       0.1014       0.0817       0.0413       0.0026       0.0387       2.9196       0.2498       0.3784
      1 1058    1       0.5058       0.1273       0.0656       0.0450       0.0026       0.0423       3.2440       0.2710       0.5098
      1 1059    1       0.0821       0.0410       0.1125       0.0174       0.0026       0.0147       1.7358       0.1073       0.0997
